Enrollment_ID,Access,Discussion,Navigate,Page Close,Problems,Video,Session,Wiki,Total_Time,Result
32398,58.0,0.0,0.0,0.0,33.0,15.0,4,0.0,114.5,1
32411,30.0,0.0,0.0,0.0,0.0,9.0,2,0.0,18.08333333,1
32415,344.0,0.0,0.0,0.0,114.0,103.0,27,0.0,492.6,0
32417,307.0,0.0,0.0,0.0,81.0,40.0,11,0.0,747.8666667,0
32429,69.0,0.0,0.0,0.0,41.0,3.0,7,0.0,183.3,0
32431,108.0,0.0,0.0,0.0,0.0,15.0,2,0.0,130.7,1
32441,271.0,0.0,0.0,0.0,57.0,6.0,7,0.0,280.1333333,0
32446,121.0,0.0,0.0,0.0,20.0,56.0,3,0.0,246.68333330000002,1
32449,11.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.8,1
32456,46.0,0.0,0.0,0.0,0.0,3.0,6,0.0,11.13333333,1
32457,86.0,0.0,0.0,0.0,24.0,45.0,5,0.0,183.85,1
32475,158.0,0.0,0.0,0.0,25.0,8.0,3,0.0,144.41666669999998,1
32476,25.0,0.0,0.0,0.0,0.0,17.0,3,0.0,36.98333333,1
32511,415.0,0.0,0.0,0.0,67.0,121.0,5,0.0,431.3,0
32515,291.0,0.0,0.0,0.0,25.0,97.0,11,0.0,487.83333330000005,1
32516,42.0,0.0,0.0,0.0,0.0,15.0,4,0.0,77.73333333,1
32531,15.0,0.0,0.0,0.0,0.0,3.0,1,0.0,30.81666667,1
32546,116.0,0.0,0.0,0.0,18.0,42.0,7,0.0,274.8833333,1
32559,46.0,0.0,0.0,0.0,0.0,19.0,7,0.0,167.68333330000002,0
32569,113.0,0.0,0.0,0.0,73.0,34.0,8,0.0,238.4833333,0
32571,71.0,0.0,0.0,0.0,12.0,36.0,4,0.0,303.46666669999996,0
32572,54.0,0.0,0.0,0.0,16.0,3.0,5,0.0,77.6,0
32586,103.0,0.0,0.0,0.0,29.0,35.0,8,0.0,305.6666667,0
32596,106.0,0.0,0.0,0.0,39.0,51.0,6,0.0,220.06666669999998,1
32597,17.0,0.0,0.0,0.0,0.0,4.0,2,0.0,81.0,0
32598,43.0,0.0,0.0,0.0,0.0,7.0,2,0.0,63.25,1
32604,112.0,0.0,0.0,0.0,44.0,17.0,12,0.0,184.8666667,0
32614,149.0,0.0,0.0,0.0,24.0,44.0,5,0.0,326.2,1
32636,96.0,0.0,0.0,0.0,6.0,24.0,3,0.0,143.91666669999998,1
32644,218.0,0.0,0.0,0.0,69.0,77.0,9,0.0,612.15,0
32648,148.0,0.0,0.0,0.0,72.0,58.0,11,0.0,505.6,0
32659,12.0,0.0,0.0,0.0,0.0,6.0,1,0.0,5.35,1
32660,173.0,0.0,0.0,0.0,39.0,44.0,11,0.0,189.1333333,1
32662,87.0,0.0,0.0,0.0,16.0,6.0,5,0.0,149.56666669999998,0
32664,91.0,0.0,0.0,0.0,24.0,15.0,5,0.0,205.25,1
32676,113.0,0.0,0.0,0.0,64.0,4.0,8,0.0,317.55,1
32696,191.0,0.0,0.0,0.0,38.0,61.0,4,0.0,439.41666669999995,0
32699,132.0,0.0,0.0,0.0,27.0,42.0,9,0.0,457.6833333000001,1
32700,12.0,0.0,0.0,0.0,0.0,3.0,1,0.0,11.41666667,1
32707,161.0,0.0,0.0,0.0,147.0,0.0,9,0.0,296.1333333,0
32709,96.0,0.0,0.0,0.0,54.0,0.0,4,0.0,81.2,1
32713,43.0,0.0,0.0,0.0,0.0,20.0,23,0.0,67.9,1
32717,89.0,0.0,0.0,0.0,28.0,37.0,2,0.0,211.56666669999998,0
32723,21.0,0.0,0.0,0.0,0.0,3.0,1,0.0,2.8,1
32726,93.0,0.0,0.0,0.0,24.0,33.0,4,0.0,224.1166667,1
32737,173.0,0.0,0.0,0.0,104.0,0.0,8,0.0,337.3166667,0
32740,62.0,0.0,0.0,0.0,16.0,22.0,6,0.0,158.93333330000002,1
32743,18.0,0.0,0.0,0.0,0.0,3.0,2,0.0,49.9,1
32744,78.0,0.0,0.0,0.0,0.0,6.0,6,0.0,165.75,1
32745,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.9,1
32748,153.0,0.0,0.0,0.0,63.0,51.0,4,0.0,375.53333330000004,0
32749,231.0,0.0,0.0,0.0,104.0,63.0,28,0.0,574.85,0
32754,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.133333333,1
32755,6.0,0.0,0.0,0.0,0.0,3.0,2,0.0,0.46666666700000003,0
32760,89.0,0.0,0.0,0.0,6.0,49.0,3,0.0,235.66666669999998,1
32762,69.0,0.0,0.0,0.0,27.0,0.0,1,0.0,155.81666669999998,1
32765,141.0,0.0,0.0,0.0,40.0,0.0,5,0.0,232.55,1
32766,12.0,0.0,0.0,0.0,0.0,3.0,7,0.0,86.15,1
32767,169.0,0.0,0.0,0.0,36.0,39.0,12,0.0,156.8,0
32775,122.0,0.0,0.0,0.0,30.0,39.0,12,0.0,332.8,0
32779,120.0,0.0,0.0,0.0,20.0,21.0,12,0.0,321.3833333,1
32793,78.0,0.0,0.0,0.0,22.0,3.0,11,0.0,315.85,0
32799,193.0,0.0,0.0,0.0,40.0,79.0,13,0.0,344.4166667,0
32801,27.0,0.0,0.0,0.0,0.0,18.0,1,0.0,41.66666667,1
32802,15.0,0.0,0.0,0.0,0.0,3.0,2,0.0,24.66666667,1
32807,28.0,0.0,0.0,0.0,12.0,8.0,3,0.0,53.36666667,1
32809,89.0,0.0,0.0,0.0,16.0,49.0,5,0.0,188.25,0
32811,6.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.583333333,1
32814,80.0,0.0,0.0,0.0,21.0,33.0,4,0.0,87.6,0
32820,101.0,0.0,0.0,0.0,103.0,31.0,15,0.0,457.03333330000004,0
32822,108.0,0.0,0.0,0.0,0.0,0.0,3,0.0,21.03333333,1
32831,70.0,0.0,0.0,0.0,12.0,33.0,7,0.0,198.06666669999998,1
32832,240.0,0.0,0.0,0.0,22.0,87.0,7,0.0,390.0833333,0
32843,87.0,0.0,0.0,0.0,9.0,0.0,2,0.0,337.85,1
32847,306.0,0.0,0.0,0.0,124.0,10.0,10,0.0,511.96666669999996,0
32849,54.0,0.0,0.0,0.0,0.0,18.0,2,0.0,50.03333333,1
32853,59.0,0.0,0.0,0.0,2.0,8.0,5,0.0,96.43333333,0
32855,282.0,0.0,0.0,0.0,56.0,119.0,11,0.0,532.1333333,0
32856,728.0,0.0,0.0,0.0,317.0,193.0,25,0.0,1118.483333,0
32862,30.0,0.0,0.0,0.0,0.0,12.0,2,0.0,106.13333329999999,1
32864,254.0,0.0,0.0,0.0,18.0,0.0,9,0.0,528.95,1
32865,57.0,0.0,0.0,0.0,0.0,12.0,3,0.0,39.56666667,1
32873,75.0,0.0,0.0,0.0,21.0,21.0,3,0.0,100.08333329999999,1
32879,81.0,0.0,0.0,0.0,24.0,33.0,3,0.0,160.08333330000002,1
32889,69.0,0.0,0.0,0.0,42.0,3.0,5,0.0,206.18333330000002,1
32899,20.0,0.0,0.0,0.0,0.0,10.0,5,0.0,73.91666667,1
32909,78.0,0.0,0.0,0.0,6.0,39.0,3,0.0,145.1,1
32915,215.0,0.0,0.0,0.0,18.0,81.0,17,0.0,484.03333330000004,0
32941,48.0,0.0,0.0,0.0,0.0,8.0,1,0.0,83.81666667,1
32945,39.0,0.0,0.0,0.0,0.0,12.0,2,0.0,86.65,1
32950,66.0,0.0,0.0,0.0,4.0,14.0,4,0.0,48.65,1
32972,120.0,0.0,0.0,0.0,4.0,48.0,9,0.0,348.1166667,1
32984,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,15.6,1
33003,113.0,0.0,0.0,0.0,82.0,18.0,5,0.0,87.7,0
33025,117.0,0.0,0.0,0.0,15.0,7.0,8,0.0,250.08333330000002,0
33034,130.0,0.0,0.0,0.0,26.0,61.0,8,0.0,484.28333330000004,1
33036,166.0,0.0,0.0,0.0,36.0,77.0,16,0.0,580.5666667,0
33038,231.0,0.0,0.0,0.0,44.0,93.0,5,0.0,588.8166667,0
33040,121.0,0.0,0.0,0.0,0.0,24.0,9,0.0,324.45,1
33041,27.0,0.0,0.0,0.0,0.0,9.0,1,0.0,60.01666667,1
33042,101.0,0.0,0.0,0.0,20.0,40.0,12,0.0,336.45,1
33043,34.0,0.0,0.0,0.0,27.0,15.0,3,0.0,111.1,0
33044,139.0,0.0,0.0,0.0,57.0,8.0,13,0.0,394.5166667,0
33046,251.0,0.0,0.0,0.0,89.0,9.0,10,0.0,614.75,0
33057,175.0,0.0,0.0,0.0,36.0,85.0,2,0.0,170.25,1
33070,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.1,1
33073,127.0,0.0,0.0,0.0,20.0,50.0,9,0.0,559.9166667000001,0
33078,90.0,0.0,0.0,0.0,6.0,4.0,5,0.0,137.66666669999998,0
33079,73.0,0.0,0.0,0.0,58.0,3.0,8,0.0,138.0166667,0
33091,207.0,0.0,0.0,0.0,45.0,32.0,11,0.0,227.43333330000002,1
33117,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.716666667,1
33139,15.0,0.0,0.0,0.0,0.0,3.0,1,0.0,26.73333333,1
33147,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,7.25,1
33158,67.0,0.0,0.0,0.0,31.0,17.0,6,0.0,212.43333330000002,1
33171,358.0,0.0,0.0,0.0,8.0,29.0,10,0.0,236.83333330000002,0
33181,13.0,0.0,0.0,0.0,0.0,0.0,2,0.0,20.13333333,1
33182,52.0,0.0,0.0,0.0,18.0,7.0,2,0.0,31.81666667,1
33198,337.0,0.0,0.0,0.0,141.0,32.0,16,0.0,513.0,0
33202,148.0,0.0,0.0,0.0,20.0,21.0,8,0.0,270.9,1
33211,93.0,0.0,0.0,0.0,74.0,6.0,5,0.0,170.4,0
33243,197.0,0.0,0.0,0.0,67.0,64.0,6,0.0,392.6666667,1
33254,173.0,0.0,0.0,0.0,66.0,63.0,10,0.0,290.4,1
33255,45.0,0.0,0.0,0.0,0.0,24.0,2,0.0,78.2,1
33259,12.0,0.0,0.0,0.0,0.0,0.0,1,0.0,19.4,1
33260,311.0,0.0,0.0,0.0,30.0,0.0,4,0.0,230.6,1
33267,209.0,0.0,0.0,0.0,63.0,40.0,6,0.0,379.4833333,1
33273,406.0,0.0,0.0,0.0,24.0,72.0,8,0.0,310.4333333,1
33292,60.0,0.0,0.0,0.0,12.0,33.0,3,0.0,135.16666669999998,1
33304,103.0,0.0,0.0,0.0,50.0,4.0,6,0.0,145.15,1
33316,173.0,0.0,0.0,0.0,30.0,3.0,3,0.0,218.1333333,0
33327,55.0,0.0,0.0,0.0,15.0,17.0,3,0.0,78.16666667,1
33329,124.0,0.0,0.0,0.0,50.0,0.0,3,0.0,79.63333333,1
33330,108.0,0.0,0.0,0.0,18.0,36.0,10,0.0,111.6,0
33336,35.0,0.0,0.0,0.0,0.0,0.0,5,0.0,105.06666670000001,1
33342,89.0,0.0,0.0,0.0,8.0,7.0,4,0.0,142.93333330000002,1
33351,82.0,0.0,0.0,0.0,28.0,9.0,6,0.0,237.1333333,1
33358,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,2.65,1
33363,45.0,0.0,0.0,0.0,0.0,9.0,4,0.0,92.0,1
33364,15.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.016666667,1
33371,43.0,0.0,0.0,0.0,18.0,19.0,6,0.0,133.11666670000002,0
33382,30.0,0.0,0.0,0.0,0.0,0.0,2,0.0,9.4,1
33395,33.0,0.0,0.0,0.0,0.0,9.0,3,0.0,28.53333333,1
33398,6.0,0.0,0.0,0.0,0.0,2.0,2,0.0,10.48333333,1
33409,123.0,0.0,0.0,0.0,36.0,46.0,6,0.0,208.31666669999998,0
33415,105.0,0.0,0.0,0.0,58.0,45.0,3,0.0,187.8833333,1
33419,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.266666667,1
33421,9.0,0.0,0.0,0.0,0.0,3.0,1,0.0,1.766666667,1
33440,114.0,0.0,0.0,0.0,63.0,10.0,5,0.0,235.2833333,0
33463,96.0,0.0,0.0,0.0,0.0,0.0,7,0.0,11.7,1
33470,137.0,0.0,0.0,0.0,30.0,3.0,16,0.0,292.3,0
33480,137.0,0.0,0.0,0.0,61.0,47.0,10,0.0,390.9333333,0
33487,15.0,0.0,0.0,0.0,0.0,3.0,2,0.0,7.35,1
33504,67.0,0.0,0.0,0.0,16.0,12.0,6,0.0,124.51666670000002,1
33509,321.0,0.0,0.0,0.0,26.0,3.0,8,0.0,244.1333333,0
33512,48.0,0.0,0.0,0.0,18.0,9.0,6,0.0,158.7166667,1
33514,30.0,0.0,0.0,0.0,4.0,10.0,3,0.0,89.78333333,0
33525,98.0,0.0,0.0,0.0,4.0,21.0,8,0.0,227.25,0
33527,200.0,0.0,0.0,0.0,59.0,18.0,19,0.0,516.25,0
33532,39.0,0.0,0.0,0.0,12.0,3.0,2,0.0,30.7,0
33556,48.0,0.0,0.0,0.0,0.0,3.0,4,0.0,97.93333333,1
33593,342.0,0.0,0.0,0.0,99.0,19.0,14,0.0,209.1333333,0
33608,75.0,0.0,0.0,0.0,0.0,33.0,5,0.0,162.25,1
33618,122.0,0.0,0.0,0.0,16.0,9.0,6,0.0,180.65,0
33622,47.0,0.0,0.0,0.0,0.0,0.0,8,0.0,212.0,1
33624,53.0,0.0,0.0,0.0,8.0,28.0,4,0.0,205.1,1
33635,36.0,0.0,0.0,0.0,0.0,18.0,3,0.0,105.91666670000001,1
33636,263.0,0.0,0.0,0.0,97.0,87.0,12,0.0,510.7666666999999,0
33637,180.0,0.0,0.0,0.0,60.0,62.0,15,0.0,484.33333330000005,0
33653,99.0,0.0,0.0,0.0,36.0,6.0,4,0.0,209.31666669999998,0
33667,32.0,0.0,0.0,0.0,0.0,0.0,3,0.0,17.38333333,1
34590,98.0,0.0,0.0,0.0,28.0,31.0,6,0.0,375.65,0
34591,139.0,0.0,0.0,0.0,68.0,0.0,13,0.0,239.65,0
34592,45.0,0.0,0.0,0.0,2.0,14.0,5,0.0,133.53333329999998,0
34594,21.0,0.0,0.0,0.0,0.0,5.0,4,0.0,193.2833333,1
34595,90.0,0.0,0.0,0.0,0.0,43.0,8,0.0,449.8,1
34596,76.0,0.0,0.0,0.0,45.0,5.0,2,0.0,113.85,1
34599,23.0,0.0,0.0,0.0,12.0,2.0,2,0.0,33.91666667,0
34601,18.0,0.0,0.0,0.0,0.0,7.0,6,0.0,80.7,1
34603,54.0,0.0,0.0,0.0,0.0,16.0,4,0.0,12.21666667,1
34607,49.0,0.0,0.0,0.0,2.0,5.0,10,0.0,162.3833333,0
34608,122.0,0.0,0.0,0.0,50.0,70.0,14,0.0,394.0,1
34611,10.0,0.0,0.0,0.0,2.0,1.0,4,0.0,1.95,1
34614,214.0,0.0,0.0,0.0,48.0,9.0,11,0.0,164.93333330000002,0
34617,12.0,0.0,0.0,0.0,0.0,1.0,2,0.0,8.283333333,0
34619,68.0,0.0,0.0,0.0,15.0,27.0,24,0.0,487.61666669999994,0
34622,37.0,0.0,0.0,0.0,27.0,1.0,6,0.0,123.03333329999998,0
34623,37.0,0.0,0.0,0.0,2.0,9.0,6,0.0,112.8,0
34626,88.0,0.0,0.0,0.0,48.0,14.0,6,0.0,169.95,0
34627,18.0,0.0,0.0,0.0,0.0,9.0,5,0.0,108.11666670000001,1
34628,29.0,0.0,0.0,0.0,4.0,13.0,7,0.0,159.5166667,0
34629,94.0,0.0,0.0,0.0,14.0,16.0,6,0.0,230.1166667,0
34630,130.0,0.0,0.0,0.0,46.0,55.0,16,0.0,357.15,0
34632,63.0,0.0,0.0,0.0,4.0,36.0,5,0.0,214.7,1
34634,4.0,0.0,0.0,0.0,0.0,1.0,4,0.0,17.81666667,1
34638,386.0,0.0,0.0,0.0,101.0,110.0,7,0.0,494.4,0
34639,5.0,0.0,0.0,0.0,0.0,0.0,1,0.0,38.86666667,1
34643,175.0,0.0,0.0,0.0,23.0,4.0,13,0.0,489.4,0
34644,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.933333333,0
34648,120.0,0.0,0.0,0.0,12.0,34.0,9,0.0,197.2666667,0
34650,5.0,0.0,0.0,0.0,0.0,1.0,1,0.0,13.53333333,1
34652,105.0,0.0,0.0,0.0,21.0,28.0,12,0.0,431.0,0
34653,4.0,0.0,0.0,0.0,0.0,2.0,3,0.0,4.6,1
34654,29.0,0.0,0.0,0.0,0.0,5.0,7,0.0,64.76666667,1
34657,120.0,0.0,0.0,0.0,86.0,0.0,9,0.0,201.18333330000002,0
34659,32.0,0.0,0.0,0.0,0.0,18.0,5,0.0,121.5,0
34660,139.0,0.0,0.0,0.0,27.0,7.0,14,0.0,300.0833333,0
34664,337.0,0.0,0.0,0.0,162.0,150.0,21,0.0,991.2166667000001,0
34666,161.0,0.0,0.0,0.0,62.0,29.0,9,0.0,796.1833333,1
34670,34.0,0.0,0.0,0.0,0.0,13.0,6,0.0,194.6333333,1
34676,294.0,0.0,0.0,0.0,31.0,31.0,20,0.0,585.7,0
34678,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.45,1
34679,241.0,0.0,0.0,0.0,83.0,61.0,5,0.0,427.75,1
34681,99.0,0.0,0.0,0.0,31.0,24.0,9,0.0,411.8,0
34682,43.0,0.0,0.0,0.0,57.0,16.0,3,0.0,78.48333333,1
34684,7.0,0.0,0.0,0.0,0.0,3.0,2,0.0,35.88333333,1
34692,101.0,0.0,0.0,0.0,52.0,44.0,6,0.0,320.1,0
34694,198.0,0.0,0.0,0.0,65.0,24.0,14,0.0,372.6833333,0
34695,18.0,0.0,0.0,0.0,0.0,5.0,3,0.0,1.533333333,1
34696,6.0,0.0,0.0,0.0,0.0,4.0,2,0.0,37.81666667,1
34697,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,5.116666667,1
34700,40.0,0.0,0.0,0.0,0.0,1.0,3,0.0,59.33333333,1
34705,28.0,0.0,0.0,0.0,2.0,5.0,4,0.0,139.1,1
34708,8.0,0.0,0.0,0.0,0.0,6.0,2,0.0,33.41666667,0
34709,20.0,0.0,0.0,0.0,2.0,7.0,1,0.0,142.1,1
34712,357.0,0.0,0.0,0.0,54.0,79.0,20,0.0,404.9166667,0
34713,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.2833333330000003,1
34718,63.0,0.0,0.0,0.0,21.0,31.0,6,0.0,202.3,1
34721,107.0,0.0,0.0,0.0,7.0,26.0,5,0.0,253.83333330000002,1
34722,32.0,0.0,0.0,0.0,2.0,15.0,7,0.0,64.03333333,0
34723,33.0,0.0,0.0,0.0,4.0,15.0,4,0.0,297.8666667,1
34732,268.0,0.0,0.0,0.0,77.0,12.0,11,0.0,580.15,0
34733,48.0,0.0,0.0,0.0,4.0,27.0,12,0.0,253.95,1
34740,81.0,0.0,0.0,0.0,16.0,32.0,5,0.0,113.85,0
34741,106.0,0.0,0.0,0.0,70.0,27.0,4,0.0,453.46666669999996,0
34745,144.0,0.0,0.0,0.0,25.0,35.0,14,0.0,254.3666667,0
34746,11.0,0.0,0.0,0.0,0.0,1.0,2,0.0,38.4,1
34747,2.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.433333333,0
34748,128.0,0.0,0.0,0.0,21.0,24.0,6,0.0,140.08333330000002,1
34751,193.0,0.0,0.0,0.0,64.0,69.0,19,0.0,480.65,0
34756,192.0,0.0,0.0,0.0,55.0,22.0,7,0.0,446.96666669999996,0
34757,49.0,0.0,0.0,0.0,0.0,3.0,4,0.0,41.81666667,1
34759,112.0,0.0,0.0,0.0,74.0,20.0,6,0.0,207.45,0
34760,71.0,0.0,0.0,0.0,4.0,26.0,4,0.0,223.2833333,0
34762,53.0,0.0,0.0,0.0,17.0,19.0,6,0.0,255.7833333,0
34764,197.0,0.0,0.0,0.0,86.0,75.0,9,0.0,321.3166667,0
34765,385.0,0.0,0.0,0.0,142.0,67.0,26,0.0,673.8,0
34770,62.0,0.0,0.0,0.0,16.0,3.0,4,0.0,85.5,1
34773,18.0,0.0,0.0,0.0,2.0,1.0,3,0.0,160.33333330000002,0
34774,124.0,0.0,0.0,0.0,10.0,22.0,5,0.0,158.3666667,0
34775,2.0,0.0,0.0,0.0,0.0,1.0,2,0.0,7.35,1
34778,185.0,0.0,0.0,0.0,4.0,51.0,8,0.0,226.8666667,1
34782,62.0,0.0,0.0,0.0,6.0,25.0,9,0.0,309.1666667,0
34787,4.0,0.0,0.0,0.0,0.0,1.0,1,0.0,4.033333333,1
34789,186.0,0.0,0.0,0.0,30.0,3.0,7,0.0,285.28333330000004,1
34802,159.0,0.0,0.0,0.0,45.0,70.0,18,0.0,479.6833333000001,0
34805,15.0,0.0,0.0,0.0,2.0,1.0,2,0.0,63.66666667,0
34806,115.0,0.0,0.0,0.0,17.0,0.0,7,0.0,366.2,0
34807,24.0,0.0,0.0,0.0,2.0,2.0,2,0.0,160.3,0
34810,32.0,0.0,0.0,0.0,13.0,0.0,3,0.0,88.48333333,0
34812,129.0,0.0,0.0,0.0,23.0,62.0,6,0.0,398.5166667,1
34817,76.0,0.0,0.0,0.0,0.0,11.0,4,0.0,152.85,0
34820,335.0,0.0,0.0,0.0,138.0,2.0,17,0.0,535.7,0
34823,128.0,0.0,0.0,0.0,56.0,50.0,16,0.0,351.0833333,0
34824,18.0,0.0,0.0,0.0,4.0,7.0,2,0.0,76.46666667,1
34828,73.0,0.0,0.0,0.0,0.0,14.0,13,0.0,198.5166667,1
34835,316.0,0.0,0.0,0.0,126.0,69.0,25,0.0,422.2333333000001,0
34837,196.0,0.0,0.0,0.0,118.0,14.0,21,0.0,812.4333333,0
34839,191.0,0.0,0.0,0.0,62.0,23.0,17,0.0,370.6,0
34840,110.0,0.0,0.0,0.0,24.0,10.0,5,0.0,260.6166667,1
34843,11.0,0.0,0.0,0.0,2.0,0.0,1,0.0,56.18333333,1
34845,54.0,0.0,0.0,0.0,6.0,17.0,11,0.0,101.4,0
34847,6.0,0.0,0.0,0.0,2.0,1.0,3,0.0,17.93333333,1
34849,112.0,0.0,0.0,0.0,54.0,32.0,6,0.0,350.6,0
34852,22.0,0.0,0.0,0.0,0.0,11.0,5,0.0,199.9666667,0
34854,30.0,0.0,0.0,0.0,2.0,12.0,5,0.0,155.43333330000002,1
34856,20.0,0.0,0.0,0.0,4.0,1.0,3,0.0,194.4,0
34859,201.0,0.0,0.0,0.0,169.0,10.0,12,0.0,530.75,0
34860,85.0,0.0,0.0,0.0,46.0,42.0,5,0.0,421.83333330000005,1
34861,163.0,0.0,0.0,0.0,90.0,9.0,18,0.0,484.7333333000001,0
34863,39.0,0.0,0.0,0.0,6.0,24.0,1,0.0,75.36666667,0
34864,3.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.6,1
34866,27.0,0.0,0.0,0.0,0.0,4.0,3,0.0,18.18333333,0
34873,76.0,0.0,0.0,0.0,26.0,4.0,5,0.0,81.31666667,1
34874,555.0,0.0,0.0,0.0,56.0,50.0,20,0.0,688.8833333,0
34877,2.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.75,1
34879,5.0,0.0,0.0,0.0,0.0,1.0,1,0.0,21.41666667,1
34880,46.0,0.0,0.0,0.0,12.0,10.0,2,0.0,117.75,1
34888,58.0,0.0,0.0,0.0,12.0,12.0,4,0.0,289.0833333,0
34890,29.0,0.0,0.0,0.0,0.0,0.0,2,0.0,34.06666667,1
34893,53.0,0.0,0.0,0.0,6.0,17.0,5,0.0,181.7333333,1
34894,232.0,0.0,0.0,0.0,62.0,6.0,8,0.0,462.86666669999994,0
34896,5.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.8666666670000001,1
34899,66.0,0.0,0.0,0.0,12.0,0.0,3,0.0,39.13333333,1
34904,236.0,0.0,0.0,0.0,59.0,13.0,4,0.0,478.7666666999999,0
34909,3.0,0.0,0.0,0.0,2.0,1.0,1,0.0,4.95,1
34916,25.0,0.0,0.0,0.0,11.0,0.0,2,0.0,44.51666667,1
34918,5.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.716666667,1
34922,14.0,0.0,0.0,0.0,4.0,0.0,2,0.0,43.73333333,0
34923,211.0,0.0,0.0,0.0,71.0,58.0,4,0.0,148.8833333,1
34924,4.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2.1,1
34926,114.0,0.0,0.0,0.0,30.0,21.0,4,0.0,163.8666667,1
34929,128.0,0.0,0.0,0.0,75.0,24.0,9,0.0,380.21666669999996,0
34930,15.0,0.0,0.0,0.0,2.0,10.0,3,0.0,177.31666669999998,1
34931,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1,1
34932,87.0,0.0,0.0,0.0,26.0,4.0,2,0.0,184.7666667,1
34937,4.0,0.0,0.0,0.0,0.0,2.0,3,0.0,5.8833333329999995,1
34939,149.0,0.0,0.0,0.0,56.0,9.0,7,0.0,340.6666667,0
34940,20.0,0.0,0.0,0.0,0.0,1.0,3,0.0,14.7,1
34943,248.0,0.0,0.0,0.0,93.0,26.0,21,0.0,892.1333332999999,0
34946,27.0,0.0,0.0,0.0,4.0,5.0,2,0.0,70.46666667,0
34947,658.0,0.0,0.0,0.0,156.0,24.0,25,0.0,718.0833332999999,0
34948,246.0,0.0,0.0,0.0,50.0,127.0,19,0.0,509.36666669999994,0
34950,96.0,0.0,0.0,0.0,10.0,32.0,4,0.0,271.1,1
34951,164.0,0.0,0.0,0.0,55.0,94.0,11,0.0,482.61666669999994,0
34957,539.0,0.0,0.0,0.0,52.0,141.0,19,0.0,732.2666667000001,0
34958,150.0,0.0,0.0,0.0,68.0,61.0,7,0.0,350.03333330000004,1
34965,144.0,0.0,0.0,0.0,64.0,42.0,14,0.0,447.53333330000004,0
34969,63.0,0.0,0.0,0.0,33.0,25.0,8,0.0,436.78333330000004,0
34970,100.0,0.0,0.0,0.0,8.0,2.0,3,0.0,332.65,0
34975,82.0,0.0,0.0,0.0,30.0,12.0,9,0.0,336.8333333,0
34977,285.0,0.0,0.0,0.0,61.0,2.0,10,0.0,308.2333333,0
34979,118.0,0.0,0.0,0.0,61.0,0.0,4,0.0,71.51666667,0
34984,206.0,0.0,0.0,0.0,96.0,33.0,6,0.0,314.28333330000004,0
34990,184.0,0.0,0.0,0.0,8.0,78.0,9,0.0,467.45,0
34991,114.0,0.0,0.0,0.0,23.0,20.0,6,0.0,333.5166667,0
34996,36.0,0.0,0.0,0.0,11.0,4.0,7,0.0,93.31666667,0
34999,138.0,0.0,0.0,0.0,18.0,10.0,10,0.0,350.4833333,0
35003,132.0,0.0,0.0,0.0,36.0,21.0,16,0.0,296.6666667,0
35006,245.0,0.0,0.0,0.0,68.0,76.0,16,0.0,791.6,0
35008,330.0,0.0,0.0,0.0,77.0,134.0,32,0.0,1181.316667,0
35010,21.0,0.0,0.0,0.0,0.0,0.0,2,0.0,24.21666667,1
35013,62.0,0.0,0.0,0.0,6.0,18.0,2,0.0,91.28333333,1
35015,188.0,0.0,0.0,0.0,15.0,55.0,8,0.0,430.25,1
35019,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,24.38333333,0
35020,14.0,0.0,0.0,0.0,2.0,5.0,2,0.0,74.11666667,1
35021,14.0,0.0,0.0,0.0,18.0,0.0,1,0.0,27.51666667,0
35024,234.0,0.0,0.0,0.0,28.0,8.0,32,0.0,459.8166666999999,0
35025,89.0,0.0,0.0,0.0,57.0,46.0,6,0.0,355.71666669999996,0
35027,219.0,0.0,0.0,0.0,70.0,96.0,15,0.0,497.28333330000004,1
35029,140.0,0.0,0.0,0.0,0.0,1.0,7,0.0,190.41666669999998,1
35031,217.0,0.0,0.0,0.0,62.0,75.0,10,0.0,397.65,0
35032,51.0,0.0,0.0,0.0,2.0,18.0,6,0.0,164.2,1
